03/03/2012 09:00,32.1
04/03/2012 09:00,0.9
05/03/2012 09:00,0
06/03/2012 09:00,25.9
07/03/2012 09:00,9.8
08/03/2012 09:00,1.1
09/03/2012 09:00,5
10/03/2012 09:00,1.1
11/03/2012 09:00,2.2
12/03/2012 09:00,0.1
13/03/2012 09:00,6.5
14/03/2012 09:00,2
15/03/2012 09:00,11.4
16/03/2012 09:00,0
17/03/2012 09:00,0.9
18/03/2012 09:00,0
19/03/2012 09:00,4.9
20/03/2012 09:00,1
21/03/2012 09:00,8.8
22/03/2012 09:00,1.2
23/03/2012 09:00,46.6
24/03/2012 09:00,1.5
25/03/2012 09:00,15.6
26/03/2012 09:00,21.9
27/03/2012 09:00,17.8
28/03/2012 09:00,1.3
29/03/2012 09:00,0
30/03/2012 09:00,0
31/03/2012 09:00,0
01/04/2012 09:00,0.3
02/04/2012 09:00,5.2
03/04/2012 09:00,0
04/04/2012 09:00,0
05/04/2012 09:00,0
06/04/2012 09:00,0
07/04/2012 09:00,0
08/04/2012 09:00,18
09/04/2012 09:00,0
10/04/2012 09:00,0
11/04/2012 09:00,0
12/04/2012 09:00,0
13/04/2012 09:00,0
14/04/2012 09:00,0
15/04/2012 09:00,0
16/04/2012 09:00,1.8
17/04/2012 09:00,0
18/04/2012 09:00,0
19/04/2012 09:00,0
20/04/2012 09:00,0
21/04/2012 09:00,0.1
22/04/2012 09:00,0
23/04/2012 09:00,0
24/04/2012 09:00,0
25/04/2012 09:00,0
26/04/2012 09:00,0
27/04/2012 09:00,0
28/04/2012 09:00,0.6
29/04/2012 09:00,3.6
30/04/2012 09:00,0.2
01/05/2012 09:00,0.2
02/05/2012 09:00,0
03/05/2012 09:00,0
04/05/2012 09:00,2.8
05/05/2012 09:00,0
06/05/2012 09:00,0
07/05/2012 09:00,0
08/05/2012 09:00,0
09/05/2012 09:00,0
10/05/2012 09:00,0
11/05/2012 09:00,0
12/05/2012 09:00,4.9
13/05/2012 09:00,8.3
14/05/2012 09:00,0
15/05/2012 09:00,0
16/05/2012 09:00,0
17/05/2012 09:00,0
18/05/2012 09:00,0
19/05/2012 09:00,0.1
20/05/2012 09:00,0
21/05/2012 09:00,0
22/05/2012 09:00,0
23/05/2012 09:00,1.8
24/05/2012 09:00,8
25/05/2012 09:00,3
26/05/2012 09:00,0.5
27/05/2012 09:00,0
28/05/2012 09:00,0
29/05/2012 09:00,0
30/05/2012 09:00,0
31/05/2012 09:00,0
01/06/2012 09:00,0
02/06/2012 09:00,0
03/06/2012 09:00,0
04/06/2012 09:00,0
05/06/2012 09:00,3.2
06/06/2012 09:00,0.1
07/06/2012 09:00,0
08/06/2012 09:00,0
09/06/2012 09:00,0
10/06/2012 09:00,0
11/06/2012 09:00,0
12/06/2012 09:00,2
13/06/2012 09:00,0.5
14/06/2012 09:00,6.6
15/06/2012 09:00,2.3
16/06/2012 09:00,0
17/06/2012 09:00,3.2
18/06/2012 09:00,0
19/06/2012 09:00,0.5
20/06/2012 09:00,9
21/06/2012 09:00,0.5
22/06/2012 09:00,5.6
23/06/2012 09:00,0
24/06/2012 09:00,0
25/06/2012 09:00,0
26/06/2012 09:00,0
27/06/2012 09:00,0
28/06/2012 09:00,1.3
29/06/2012 09:00,0
30/06/2012 09:00,0.6
01/07/2012 09:00,1.9
02/07/2012 09:00,9.4
03/07/2012 09:00,5.5
04/07/2012 09:00,0
05/07/2012 09:00,0
06/07/2012 09:00,0
07/07/2012 09:00,0
08/07/2012 09:00,0
09/07/2012 09:00,0
10/07/2012 09:00,2.2
11/07/2012 09:00,0
12/07/2012 09:00,0
13/07/2012 09:00,0
14/07/2012 09:00,0
15/07/2012 09:00,0
16/07/2012 09:00,0.7
17/07/2012 09:00,0.2
18/07/2012 09:00,0
19/07/2012 09:00,0
20/07/2012 09:00,5.2
21/07/2012 09:00,4.4
22/07/2012 09:00,2
23/07/2012 09:00,33.3
24/07/2012 09:00,1.5
25/07/2012 09:00,1
26/07/2012 09:00,4.1
27/07/2012 09:00,0.1
28/07/2012 09:00,0
29/07/2012 09:00,0
30/07/2012 09:00,0
31/07/2012 09:00,0.3
01/08/2012 09:00,0
02/08/2012 09:00,0
03/08/2012 09:00,0
04/08/2012 09:00,0
05/08/2012 09:00,0
06/08/2012 09:00,0
07/08/2012 09:00,0
08/08/2012 09:00,0
09/08/2012 09:00,0
10/08/2012 09:00,2.3
11/08/2012 09:00,11.2
12/08/2012 09:00,0.7
13/08/2012 09:00,0
14/08/2012 09:00,0.2
15/08/2012 09:00,0.4
16/08/2012 09:00,0
17/08/2012 09:00,0
18/08/2012 09:00,0
19/08/2012 09:00,0.4
20/08/2012 09:00,0.3
21/08/2012 09:00,19.2
22/08/2012 09:00,0.9
23/08/2012 09:00,1.7
24/08/2012 09:00,13.8
25/08/2012 09:00,0.9
26/08/2012 09:00,0.6
27/08/2012 09:00,0
28/08/2012 09:00,0
29/08/2012 09:00,0
30/08/2012 09:00,0
31/08/2012 09:00,1.2
01/09/2012 09:00,5.4
02/09/2012 09:00,5.4
03/09/2012 09:00,6.6
04/09/2012 09:00,14.9
05/09/2012 09:00,0
06/09/2012 09:00,17.3
07/09/2012 09:00,0
08/09/2012 09:00,0
09/09/2012 09:00,0
10/09/2012 09:00,0
11/09/2012 09:00,0
12/09/2012 09:00,0
13/09/2012 09:00,11
14/09/2012 09:00,21.5
15/09/2012 09:00,3.1
16/09/2012 09:00,0.1
17/09/2012 09:00,0
18/09/2012 09:00,0
19/09/2012 09:00,0
20/09/2012 09:00,0
21/09/2012 09:00,0
22/09/2012 09:00,49
23/09/2012 09:00,10.6
24/09/2012 09:00,9.1
25/09/2012 09:00,0
26/09/2012 09:00,0.8
